PLATE_ID,ZONE_mm,NOTES,DATE PLATED,DATE RECORDED,Column,Antibiotic
C35_D1_R2_IS1_1B,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_1A,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_1B,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_2A,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_2B,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C41_D1_R1_IS2_1B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R1_IS2_2A,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R1_IS2_2B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS1_1A,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS1_2A,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS1_2B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS3_2A,26,Full Zone,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS3_2B,26,Full Zone,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R3_IS3_2B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C21_D1_R2_IS2_1A,26,Full Zone,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R2_IS2_1B,26,Full Zone,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R3_IS2_1A,26,,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R3_IS2_2A,26,,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R3_IS2_2B,26,,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R2_IS2_1A,26,Full Zone,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R2_IS2_1B,26,Full Zone,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R3_IS2_1A,26,,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R3_IS2_2A,26,,[4.18.2023],[4.23.2023],C21,Erythromycin
C21_D1_R3_IS2_2B,26,,[4.18.2023],[4.23.2023],C21,Erythromycin
C35_D1_R2_IS1_1A,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R2_IS1_1B,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_1A,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_1B,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_2A,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C35_D1_R3_IS2_2B,26,,[4.18.2023],[4.23.2023],C35,Erythromycin
C41_D1_R1_IS2_1B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R1_IS2_2A,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R1_IS2_2B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS1_1A,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS1_2A,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS1_2B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS3_2A,26,Full Zone,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R2_IS3_2B,26,Full Zone,[4.18.2023],[4.23.2023],C41,Erythromycin
C41_D1_R3_IS3_2B,26,,[4.18.2023],[4.23.2023],C41,Erythromycin
C21_D3_R1_IS1_1A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_1B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R2_IS2_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R3_IS3_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C26_D1_R1_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C26,Erythromycin
C27_D3_R2_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C27,Erythromycin
C27_D3_R2_IS1_2B,26,Full Zone,[4.25.2023],[4.26.2023],C27,Erythromycin
C35_D1_R3_IS1_1A,26,Full Zone,[4.25.2023],[4.26.2023],C35,Erythromycin
C35_D1_R3_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C35,Erythromycin
C21_D3_R1_IS1_1A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_1B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R2_IS2_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R3_IS3_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C26_D1_R1_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C26,Erythromycin
C27_D3_R2_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C27,Erythromycin
C27_D3_R2_IS1_2B,26,Full Zone,[4.25.2023],[4.26.2023],C27,Erythromycin
C35_D1_R3_IS1_1A,26,Full Zone,[4.25.2023],[4.26.2023],C35,Erythromycin
C35_D1_R3_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C35,Erythromycin
C21_D3_R1_IS1_1A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_1B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R2_IS2_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R3_IS3_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_1A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_1B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2A,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R1_IS1_2B,26,,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R2_IS2_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C21_D3_R3_IS3_2A,26,Full Zone,[4.25.2023],[4.26.2023],C21,Erythromycin
C26_D1_R1_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C26,Erythromycin
C27_D3_R2_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C27,Erythromycin
C27_D3_R2_IS1_2B,26,Full Zone,[4.25.2023],[4.26.2023],C27,Erythromycin
C35_D1_R3_IS1_1A,26,Full Zone,[4.25.2023],[4.26.2023],C35,Erythromycin
C35_D1_R3_IS1_1B,26,Full Zone,[4.25.2023],[4.26.2023],C35,Erythromycin
C16_D1_R1_IS2_1B,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R1_IS2_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS1_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS1_2B,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS2_1A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS2_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C25_D1_R3_IS1_1A,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C25_D1_R3_IS1_1B,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C25_D1_R3_IS1_2B,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C38_D1_R3_IS2_1A,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_1B,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_2A,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C39_D3_R2_IS2_1A,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R2_IS2_2B,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C42_D1_R3_IS2_1A,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_1B,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_2A,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C32_D3_R3_IS1_1B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS1_2A,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS1_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS2_2A,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS2_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS3_1B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS3_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C33_D3_R1_IS1_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS1_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_2A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_2B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_2A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_2B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C16_D1_R1_IS2_1B,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R1_IS2_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS1_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS1_2B,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS2_1A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS2_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C25_D1_R3_IS1_1A,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C25_D1_R3_IS1_1B,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C25_D1_R3_IS1_2B,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C32_D3_R3_IS1_1B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS1_2A,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS1_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS2_2A,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS2_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS3_1B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS3_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C33_D3_R1_IS1_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS1_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_2A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_2B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_2A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_2B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C38_D1_R3_IS2_1A,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_1B,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_2A,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C39_D3_R2_IS2_1A,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R2_IS2_2B,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C42_D1_R3_IS2_1A,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_1B,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_2A,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C39_D3_R2_IS2_1A,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C39_D3_R2_IS2_2B,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C42_D1_R3_IS2_1A,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_1B,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_2A,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C42_D1_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C42,Erythromycin
C39_D3_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C39,Erythromycin
C25_D1_R3_IS1_1A,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C25_D1_R3_IS1_1B,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C25_D1_R3_IS1_2B,26,,[5.31.2023],[6.2.2023],C25,Erythromycin
C38_D1_R3_IS2_1A,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_1B,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_2A,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C38_D1_R3_IS2_2B,26,,[5.31.2023],[6.2.2023],C38,Erythromycin
C16_D1_R2_IS1_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS1_2B,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R1_IS2_1B,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R1_IS2_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS2_1A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C16_D1_R2_IS2_2A,26,,[5.31.2023],[6.2.2023],C16,Erythromycin
C32_D3_R3_IS2_2A,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS2_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS1_1B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS1_2A,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS1_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS3_1B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C32_D3_R3_IS3_2B,26,,[6.1.2023],[6.2.2023],C32,Erythromycin
C33_D3_R2_IS2_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_2A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS2_2B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_2A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R2_IS1_2B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS1_1A,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C33_D3_R1_IS1_1B,26,,[6.1.2023],[6.2.2023],C33,Erythromycin
C18_D3_R3_IS3_1A,26,,[6.5.2023],[6.9.2023],C18,Erythromycin
C18_D3_R3_IS3_1B,26,,[6.5.2023],[6.9.2023],C18,Erythromycin
C18_D3_R3_IS3_2B,26,,[6.5.2023],[6.9.2023],C18,Erythromycin
C38_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C38,Erythromycin
C30_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C30,Erythromycin
C30_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C30,Erythromycin
C38_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C38,Erythromycin
C30_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C30,Erythromycin
C38_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C38,Erythromycin
C38_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C38,Erythromycin
C30_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C30,Erythromycin
C38_D1_R2_IS2_2A,26,,[02.01.2023],[02.03.2023],C38,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_2B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_1B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_2A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C32_D3_R1_IS1_1B,26,,[05.23.23],[05.24.23],C32,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_2B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_1B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_2A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C32_D3_R1_IS1_1B,26,,[05.23.23],[05.24.23],C32,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_2B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_1B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_2A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C32_D3_R1_IS1_1B,26,,[05.23.23],[05.24.23],C32,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R2_IS2_2B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C32_D3_R1_IS1_1B,26,,[05.23.23],[05.24.23],C32,Erythromycin
C19_D1_R3_IS1_1A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_1B,26,,[05.23.23],[05.24.23],C19,Erythromycin
C19_D1_R3_IS1_2A,26,,[05.23.23],[05.24.23],C19,Erythromycin
C04_D1_R1_IS3_1A,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R1_IS3_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R1_IS3_2B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R2_IS1_1A,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R3_IS1_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R3_IS2_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C43_D1_R1_IS3_1A,26,,[05.24.23],[05.25.23],C43,Erythromycin
C43_D1_R1_IS3_2A,26,,[05.24.23],[05.25.23],C43,Erythromycin
C48_D1_R1_IS1_2B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS1_1A,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS2_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS3_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS1_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS3_2A,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS3_2B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C52_D1_R3_IS1_1A,26,,[05.24.23],[05.25.23],C52,Erythromycin
C52_D1_R3_IS1_2A,26,,[05.24.23],[05.25.23],C52,Erythromycin
C53_D1_R1_IS2_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R1_IS2_2A,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R1_IS2_2B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_2A,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_2B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R3_IS3_1B,26,possible contamination,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R3_IS3_2B,26,possible contamination,[05.24.23],[05.25.23],C53,Erythromycin
C04_D1_R1_IS3_1A,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R1_IS3_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R1_IS3_2B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R2_IS1_1A,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R3_IS1_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R3_IS2_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C43_D1_R1_IS3_1A,26,,[05.24.23],[05.25.23],C43,Erythromycin
C43_D1_R1_IS3_2A,26,,[05.24.23],[05.25.23],C43,Erythromycin
C48_D1_R1_IS1_2B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS1_1A,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS2_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS3_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS1_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS3_2A,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS3_2B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C52_D1_R3_IS1_1A,26,,[05.24.23],[05.25.23],C52,Erythromycin
C52_D1_R3_IS1_2A,26,,[05.24.23],[05.25.23],C52,Erythromycin
C53_D1_R1_IS2_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R1_IS2_2A,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R1_IS2_2B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_2A,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_2B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R3_IS3_1B,26,possible contamination,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R3_IS3_2B,26,possible contamination,[05.24.23],[05.25.23],C53,Erythromycin
C04_D1_R1_IS3_1A,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R1_IS3_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R1_IS3_2B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R2_IS1_1A,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R3_IS1_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C04_D1_R3_IS2_1B,26,,[05.24.23],[05.25.23],C04,Erythromycin
C43_D1_R1_IS3_1A,26,,[05.24.23],[05.25.23],C43,Erythromycin
C43_D1_R1_IS3_2A,26,,[05.24.23],[05.25.23],C43,Erythromycin
C48_D1_R1_IS1_2B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS1_1A,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS2_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R2_IS3_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS1_1B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS3_2A,26,,[05.24.23],[05.25.23],C48,Erythromycin
C48_D1_R3_IS3_2B,26,,[05.24.23],[05.25.23],C48,Erythromycin
C52_D1_R3_IS1_1A,26,,[05.24.23],[05.25.23],C52,Erythromycin
C52_D1_R3_IS1_2A,26,,[05.24.23],[05.25.23],C52,Erythromycin
C53_D1_R1_IS2_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R1_IS2_2A,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R1_IS2_2B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_1B,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_2A,26,,[05.24.23],[05.25.23],C53,Erythromycin
C53_D1_R2_IS2_2B,26,,[05.24.23],[05.25.23],C53,Erythromycin
