PLATE_ID,ZONE_mm,NOTES,DATE PLATED,DATE RECORDED,Column,Antibiotic
C01_D6_R1_IS1_2B,0,,[05.24.23],[05.25.23],C01,erythromycin
C04_D1_R2_IS3_1A,28,,[05.24.23],[05.25.23],C04,erythromycin
C04_D1_R2_IS3_1B,28,,[05.24.23],[05.25.23],C04,erythromycin
C04_D1_R2_IS3_2A,28,,[05.24.23],[05.25.23],C04,erythromycin
C04_D1_R2_IS3_2B,28,,[05.24.23],[05.25.23],C04,erythromycin
C53_D1_R3_IS2_1A,25,,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R3_IS2_1B,25,,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R3_IS2_2A,25,,[05.24.23],[05.25.23],C53,erythromycin
C48_D1_R3_IS1_1A,25,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R3_IS1_1B,26,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R3_IS1_2A,25,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R3_IS1_2B,25,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R3_IS2_1A,27,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R3_IS2_1B,28,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R3_IS2_2A,28,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R3_IS2_2B,28,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R1_IS1_1A,27,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R1_IS1_1B,27,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R1_IS1_2A,27,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R1_IS1_2B,26,,[05.24.23],[05.25.23],C48,erythromycin
C01_D6_R2_IS1_1A,0,,[05.24.23],[05.25.23],C01,erythromycin
C01_D6_R2_IS1_1B,0,,[05.24.23],[05.25.23],C01,erythromycin
C01_D6_R2_IS1_2A,0,,[05.24.23],[05.25.23],C01,erythromycin
C01_D6_R2_IS1_2B,0,,[05.24.23],[05.25.23],C01,erythromycin
C01_D6_R3_IS1_1A,0,,[05.24.23],[05.25.23],C01,erythromycin
C01_D6_R3_IS1_1B,0,,[05.24.23],[05.25.23],C01,erythromycin
C01_D6_R3_IS1_2A,0,,[05.24.23],[05.25.23],C01,erythromycin
C01_D6_R3_IS1_2B,0,,[05.24.23],[05.25.23],C01,erythromycin
C48_D1_R2_IS3_1A,25,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R2_IS3_1B,26,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R2_IS3_2A,25,,[05.24.23],[05.25.23],C48,erythromycin
C48_D1_R2_IS3_2B,25,,[05.24.23],[05.25.23],C48,erythromycin
C04_D1_R2_IS1_1A,26,,[05.24.23],[05.25.23],C04,erythromycin
C04_D1_R2_IS1_1B,26,,[05.24.23],[05.25.23],C04,erythromycin
C53_D1_R2_IS2_1A,25,,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R2_IS2_1B,26,,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R2_IS2_2A,26,,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R2_IS2_2B,26,,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R3_IS3_1A,25,Possible contamination,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R3_IS3_1B,26,possible contamination,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R3_IS3_2A,25,possible contamination,[05.24.23],[05.25.23],C53,erythromycin
C53_D1_R3_IS3_2B,26,possible contamination,[05.24.23],[05.25.23],C53,erythromycin
